y_mm \ x_mm,-39.00,-38.00,-37.00,-36.00,-35.00,-34.00,-33.00,-32.00,-31.00,-30.00,-29.00,-28.00,-27.00,-26.00,-25.00,-24.00,-23.00,-22.00,-21.00,-20.00,-19.00,-18.00,-17.00,-16.00,-15.00,-14.00,-13.00,-12.00,-11.00,-10.00,-9.00,-8.00,-7.00,-6.00,-5.00,-4.00,-3.00,-2.00,-1.00,0.00,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,11.00,12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00,20.00,21.00,22.00,23.00,24.00,25.00,26.00,27.00,28.00,29.00,30.00,31.00,32.00,33.00,34.00,35.00,36.00,37.00,38.00,39.00,40.00,41.00,42.00,43.00,44.00,45.00
21.00,0.0084,0.0119,0.0163,0.0221,0.0294,0.0396,0.0528,0.0697,0.0903,0.1158,0.1463,0.1839,0.2282,0.2777,0.3323,0.3941,0.4628,0.5363,0.6145,0.6997,0.7916,0.8813,0.9689,1.0519,1.1304,1.2067,1.2807,1.3502,1.4154,1.4679,1.5081,1.5469,1.5843,1.6130,1.6332,1.6438,1.6452,1.6505,1.6597,1.6527,1.6299,1.6083,1.5879,1.5521,1.5013,1.4438,1.3799,1.3114,1.2384,1.1581,1.0706,0.9818,0.8916,0.8071,0.7282,0.6518,0.5777,0.5061,0.4369,0.3741,0.3177,0.2673,0.2228,0.1841,0.1511,0.1225,0.0981,0.0788,0.0644,0.0513,0.0395,0.0303,0.0235,0.0181,0.0141,0.0107,0.0080,0.0059,0.0043,0.0031,0.0024,0.0019,0.0016,0.0013,0.0010
20.00,0.0090,0.0126,0.0169,0.0232,0.0313,0.0427,0.0572,0.0761,0.0994,0.1280,0.1618,0.2027,0.2506,0.3048,0.3653,0.4336,0.5097,0.5918,0.6798,0.7716,0.8670,0.9646,1.0646,1.1563,1.2401,1.3178,1.3896,1.4611,1.5322,1.5879,1.6288,1.6682,1.7061,1.7352,1.7558,1.7671,1.7695,1.7769,1.7892,1.7814,1.7541,1.7319,1.7149,1.6790,1.6246,1.5666,1.5051,1.4381,1.3658,1.2790,1.1781,1.0804,0.9860,0.8970,0.8132,0.7320,0.6532,0.5759,0.5000,0.4292,0.3632,0.3061,0.2575,0.2136,0.1742,0.1412,0.1145,0.0926,0.0755,0.0602,0.0465,0.0357,0.0276,0.0214,0.0173,0.0134,0.0100,0.0073,0.0052,0.0037,0.0027,0.0021,0.0019,0.0016,0.0011
19.00,0.0100,0.0139,0.0186,0.0254,0.0342,0.0464,0.0619,0.0828,0.1087,0.1394,0.1747,0.2185,0.2706,0.3302,0.3971,0.4723,0.5557,0.6444,0.7387,0.8359,0.9361,1.0390,1.1447,1.2434,1.3353,1.4186,1.4935,1.5662,1.6367,1.6905,1.7277,1.7653,1.8031,1.8302,1.8471,1.8637,1.8801,1.8904,1.8948,1.8842,1.8592,1.8375,1.8191,1.7850,1.7356,1.6840,1.6301,1.5638,1.4855,1.3947,1.2917,1.1914,1.0939,1.0005,0.9109,0.8216,0.7326,0.6476,0.5666,0.4911,0.4211,0.3577,0.3008,0.2505,0.2066,0.1693,0.1384,0.1126,0.0918,0.0729,0.0558,0.0428,0.0337,0.0262,0.0201,0.0151,0.0110,0.0081,0.0064,0.0048,0.0034,0.0026,0.0022,0.0018,0.0012
18.00,0.0109,0.0152,0.0203,0.0276,0.0370,0.0501,0.0667,0.0894,0.1180,0.1508,0.1876,0.2342,0.2905,0.3554,0.4289,0.5110,0.6016,0.6971,0.7975,0.9002,1.0052,1.1134,1.2248,1.3304,1.4305,1.5194,1.5974,1.6713,1.7413,1.7929,1.8267,1.8624,1.9000,1.9252,1.9383,1.9602,1.9908,2.0040,2.0003,1.9870,1.9643,1.9431,1.9234,1.8911,1.8466,1.8013,1.7551,1.6895,1.6052,1.5104,1.4052,1.3024,1.2019,1.1039,1.0086,0.9113,0.8121,0.7194,0.6331,0.5530,0.4790,0.4093,0.3440,0.2873,0.2391,0.1974,0.1623,0.1325,0.1081,0.0856,0.0650,0.0498,0.0399,0.0310,0.0230,0.0167,0.0121,0.0090,0.0075,0.0059,0.0042,0.0031,0.0026,0.0020,0.0014
17.00,0.0112,0.0158,0.0218,0.0295,0.0387,0.0526,0.0710,0.0945,0.1230,0.1579,0.1991,0.2500,0.3103,0.3777,0.4521,0.5394,0.6392,0.7423,0.8487,0.9562,1.0647,1.1770,1.2931,1.3996,1.4965,1.5870,1.6710,1.7477,1.8173,1.8710,1.9091,1.9462,1.9824,2.0073,2.0212,2.0364,2.0530,2.0634,2.0679,2.0622,2.0465,2.0280,2.0067,1.9759,1.9358,1.8890,1.8358,1.7713,1.6957,1.6090,1.5117,1.4120,1.3101,1.2091,1.1090,1.0071,0.9033,0.8043,0.7098,0.6206,0.5365,0.4608,0.3934,0.3322,0.2772,0.2293,0.1882,0.1539,0.1260,0.1008,0.0782,0.0603,0.0469,0.0360,0.0277,0.0208,0.0152,0.0112,0.0087,0.0066,0.0049,0.0036,0.0028,0.0022,0.0016
16.00,0.0114,0.0163,0.0234,0.0314,0.0404,0.0551,0.0754,0.0997,0.1279,0.1650,0.2107,0.2659,0.3302,0.4001,0.4754,0.5678,0.6768,0.7875,0.9000,1.0122,1.1242,1.2407,1.3615,1.4687,1.5626,1.6546,1.7447,1.8242,1.8933,1.9490,1.9915,2.0300,2.0648,2.0893,2.1040,2.1125,2.1151,2.1228,2.1355,2.1374,2.1288,2.1129,2.0900,2.0606,2.0249,1.9768,1.9166,1.8530,1.7861,1.7077,1.6181,1.5215,1.4183,1.3143,1.2095,1.1029,0.9945,0.8891,0.7865,0.6882,0.5941,0.5124,0.4428,0.3772,0.3154,0.2611,0.2142,0.1752,0.1440,0.1161,0.0914,0.0707,0.0538,0.0411,0.0324,0.0249,0.0184,0.0134,0.0099,0.0073,0.0055,0.0041,0.0031,0.0023,0.0018
15.00,0.0121,0.0174,0.0242,0.0327,0.0427,0.0574,0.0768,0.1025,0.1347,0.1748,0.2226,0.2791,0.3442,0.4185,0.5019,0.5972,0.7040,0.8170,0.9360,1.0574,1.1809,1.3013,1.4188,1.5247,1.6192,1.7104,1.7983,1.8766,1.9456,1.9998,2.0398,2.0759,2.1083,2.1313,2.1452,2.1524,2.1532,2.1592,2.1704,2.1729,2.1670,2.1576,2.1448,2.1205,2.0849,2.0424,1.9933,1.9361,1.8711,1.7961,1.7115,1.6164,1.5110,1.4059,1.3011,1.1938,1.0842,0.9745,0.8650,0.7620,0.6652,0.5761,0.4945,0.4209,0.3552,0.2966,0.2449,0.2005,0.1630,0.1316,0.1059,0.0836,0.0644,0.0493,0.0380,0.0287,0.0212,0.0157,0.0121,0.0092,0.0069,0.0052,0.0040,0.0030,0.0023
14.00,0.0127,0.0183,0.0250,0.0339,0.0450,0.0598,0.0781,0.1054,0.1415,0.1846,0.2345,0.2924,0.3582,0.4370,0.5285,0.6266,0.7312,0.8465,0.9721,1.1025,1.2376,1.3620,1.4761,1.5807,1.6758,1.7662,1.8519,1.9290,1.9977,2.0506,2.0881,2.1218,2.1519,2.1733,2.1863,2.1922,2.1913,2.1957,2.2053,2.2084,2.2051,2.2022,2.1997,2.1804,2.1448,2.1080,2.0699,2.0192,1.9560,1.8846,1.8049,1.7112,1.6036,1.4975,1.3928,1.2849,1.1737,1.0600,0.9436,0.8357,0.7363,0.6398,0.5461,0.4646,0.3950,0.3321,0.2757,0.2258,0.1821,0.1471,0.1205,0.0965,0.0750,0.0574,0.0436,0.0325,0.0241,0.0180,0.0143,0.0111,0.0084,0.0064,0.0050,0.0037,0.0027
13.00,0.0123,0.0178,0.0245,0.0338,0.0454,0.0617,0.0822,0.1113,0.1488,0.1919,0.2403,0.3007,0.3727,0.4560,0.5504,0.6506,0.7565,0.8734,1.0013,1.1336,1.2703,1.3983,1.5179,1.6257,1.7221,1.8121,1.8959,1.9676,2.0275,2.0740,2.1074,2.1399,2.1717,2.1905,2.1966,2.2005,2.2022,2.2048,2.2083,2.2105,2.2115,2.2121,2.2123,2.2050,2.1904,2.1626,2.1219,2.0748,2.0214,1.9578,1.8843,1.7965,1.6950,1.5903,1.4825,1.3713,1.2570,1.1413,1.0242,0.9114,0.8029,0.7011,0.6058,0.5190,0.4404,0.3710,0.3108,0.2572,0.2100,0.1703,0.1377,0.1097,0.0861,0.0665,0.0510,0.0387,0.0298,0.0225,0.0168,0.0125,0.0094,0.0072,0.0057,0.0044,0.0032
12.00,0.0119,0.0173,0.0240,0.0336,0.0459,0.0635,0.0863,0.1173,0.1561,0.1991,0.2462,0.3090,0.3872,0.4750,0.5724,0.6747,0.7817,0.9004,1.0305,1.1648,1.3031,1.4347,1.5595,1.6707,1.7684,1.8580,1.9399,2.0061,2.0572,2.0974,2.1268,2.1582,2.1915,2.2076,2.2068,2.2087,2.2131,2.2140,2.2113,2.2127,2.2179,2.2220,2.2248,2.2295,2.2360,2.2173,2.1740,2.1305,2.0867,2.0310,1.9636,1.8819,1.7864,1.6831,1.5721,1.4578,1.3403,1.2226,1.1047,0.9870,0.8695,0.7625,0.6656,0.5734,0.4858,0.4100,0.3459,0.2886,0.2380,0.1935,0.1549,0.1228,0.0971,0.0756,0.0584,0.0450,0.0355,0.0270,0.0193,0.0138,0.0104,0.0079,0.0064,0.0050,0.0037
11.00,0.0130,0.0185,0.0257,0.0358,0.0487,0.0666,0.0893,0.1203,0.1595,0.2046,0.2555,0.3199,0.3976,0.4881,0.5911,0.6969,0.8054,0.9268,1.0607,1.1955,1.3311,1.4602,1.5830,1.6958,1.7986,1.8871,1.9616,2.0236,2.0733,2.1089,2.1308,2.1539,2.1782,2.1905,2.1910,2.1937,2.1984,2.2045,2.2118,2.2190,2.2261,2.2328,2.2392,2.2447,2.2492,2.2346,2.2015,2.1664,2.1293,2.0806,2.0204,1.9462,1.8582,1.7570,1.6428,1.5305,1.4200,1.3050,1.1858,1.0663,0.9466,0.8337,0.7276,0.6305,0.5420,0.4619,0.3897,0.3256,0.2692,0.2189,0.1746,0.1381,0.1092,0.0858,0.0677,0.0526,0.0407,0.0308,0.0229,0.0168,0.0125,0.0093,0.0072,0.0053,0.0038
10.00,0.0141,0.0198,0.0274,0.0380,0.0516,0.0697,0.0923,0.1234,0.1629,0.2101,0.2648,0.3308,0.4080,0.5012,0.6099,0.7192,0.8291,0.9531,1.0910,1.2262,1.3590,1.4857,1.6065,1.7209,1.8289,1.9162,1.9833,2.0410,2.0893,2.1205,2.1349,2.1497,2.1648,2.1733,2.1753,2.1788,2.1838,2.1950,2.2123,2.2253,2.2343,2.2437,2.2536,2.2598,2.2623,2.2520,2.2291,2.2024,2.1719,2.1302,2.0773,2.0104,1.9300,1.8308,1.7135,1.6032,1.4996,1.3874,1.2669,1.1456,1.0236,0.9050,0.7896,0.6876,0.5983,0.5137,0.4336,0.3625,0.3004,0.2444,0.1944,0.1534,0.1214,0.0960,0.0770,0.0603,0.0458,0.0346,0.0264,0.0198,0.0145,0.0106,0.0079,0.0057,0.0039
9.00,0.0137,0.0196,0.0273,0.0377,0.0508,0.0699,0.0951,0.1269,0.1654,0.2120,0.2664,0.3348,0.4168,0.5131,0.6235,0.7370,0.8535,0.9778,1.1096,1.2455,1.3854,1.5141,1.6319,1.7460,1.8565,1.9427,2.0051,2.0574,2.0999,2.1285,2.1438,2.1567,2.1675,2.1727,2.1723,2.1726,2.1734,2.1825,2.1996,2.2135,2.2243,2.2366,2.2503,2.2609,2.2682,2.2632,2.2462,2.2231,2.1940,2.1557,2.1084,2.0480,1.9749,1.8848,1.7780,1.6722,1.5672,1.4561,1.3392,1.2183,1.0937,0.9740,0.8589,0.7524,0.6540,0.5615,0.4745,0.3984,0.3328,0.2734,0.2200,0.1754,0.1395,0.1106,0.0886,0.0694,0.0532,0.0402,0.0303,0.0227,0.0171,0.0125,0.0087,0.0060,0.0043
8.00,0.0133,0.0194,0.0272,0.0374,0.0499,0.0701,0.0978,0.1305,0.1679,0.2138,0.2680,0.3387,0.4255,0.5251,0.6371,0.7548,0.8779,1.0024,1.1283,1.2648,1.4118,1.5425,1.6572,1.7711,1.8842,1.9692,2.0269,2.0739,2.1104,2.1365,2.1526,2.1638,2.1702,2.1721,2.1694,2.1664,2.1630,2.1699,2.1869,2.2017,2.2143,2.2294,2.2470,2.2619,2.2741,2.2745,2.2633,2.2437,2.2160,2.1812,2.1395,2.0856,2.0198,1.9387,1.8425,1.7412,1.6347,1.5248,1.4114,1.2910,1.1639,1.0430,0.9282,0.8172,0.7097,0.6092,0.5155,0.4343,0.3652,0.3024,0.2456,0.1974,0.1577,0.1253,0.1001,0.0786,0.0606,0.0459,0.0343,0.0256,0.0198,0.0145,0.0096,0.0064,0.0048
7.00,0.0132,0.0195,0.0278,0.0385,0.0515,0.0713,0.0979,0.1296,0.1663,0.2155,0.2768,0.3506,0.4368,0.5358,0.6474,0.7682,0.8981,1.0270,1.1549,1.2925,1.4396,1.5704,1.6851,1.7932,1.8949,1.9743,2.0319,2.0797,2.1179,2.1445,2.1599,2.1678,2.1686,2.1701,2.1725,2.1715,2.1670,2.1717,2.1853,2.1984,2.2110,2.2265,2.2449,2.2600,2.2719,2.2747,2.2686,2.2567,2.2388,2.2079,2.1641,2.1110,2.0488,1.9742,1.8874,1.7943,1.6950,1.5883,1.4744,1.3541,1.2275,1.1062,0.9899,0.8771,0.7676,0.6636,0.5651,0.4786,0.4040,0.3358,0.2742,0.2218,0.1786,0.1419,0.1115,0.0865,0.0669,0.0508,0.0380,0.0284,0.0219,0.0161,0.0110,0.0073,0.0049
6.00,0.0132,0.0195,0.0284,0.0396,0.0530,0.0726,0.0979,0.1287,0.1648,0.2172,0.2855,0.3625,0.4481,0.5466,0.6576,0.7816,0.9183,1.0515,1.1815,1.3202,1.4675,1.5983,1.7129,1.8153,1.9056,1.9793,2.0369,2.0854,2.1254,2.1525,2.1671,2.1718,2.1669,2.1682,2.1757,2.1766,2.1710,2.1734,2.1837,2.1951,2.2077,2.2236,2.2427,2.2581,2.2697,2.2749,2.2740,2.2695,2.2617,2.2346,2.1888,2.1365,2.0778,2.0097,1.9324,1.8475,1.7552,1.6517,1.5374,1.4172,1.2911,1.1693,1.0517,0.9370,0.8254,0.7180,0.6146,0.5230,0.4427,0.3693,0.3027,0.2462,0.1996,0.1585,0.1228,0.0944,0.0732,0.0556,0.0417,0.0312,0.0241,0.0178,0.0125,0.0082,0.0051
5.00,0.0135,0.0197,0.0281,0.0393,0.0533,0.0732,0.0989,0.1308,0.1687,0.2212,0.2878,0.3653,0.4534,0.5546,0.6685,0.7923,0.9257,1.0619,1.2007,1.3408,1.4822,1.6125,1.7320,1.8365,1.9261,1.9985,2.0542,2.0996,2.1349,2.1619,2.1806,2.1850,2.1755,2.1729,2.1771,2.1814,2.1857,2.1936,2.2050,2.2147,2.2229,2.2321,2.2425,2.2531,2.2640,2.2704,2.2724,2.2683,2.2583,2.2369,2.2046,2.1603,2.1042,2.0408,1.9702,1.8883,1.7953,1.6966,1.5922,1.4789,1.3567,1.2352,1.1143,0.9955,0.8786,0.7673,0.6613,0.5645,0.4764,0.3984,0.3302,0.2700,0.2177,0.1730,0.1356,0.1055,0.0824,0.0634,0.0485,0.0366,0.0275,0.0203,0.0150,0.0107,0.0074
4.00,0.0138,0.0198,0.0278,0.0391,0.0536,0.0739,0.1000,0.1330,0.1726,0.2251,0.2902,0.3681,0.4587,0.5626,0.6794,0.8030,0.9332,1.0722,1.2199,1.3614,1.4968,1.6267,1.7511,1.8576,1.9465,2.0177,2.0715,2.1137,2.1446,2.1713,2.1940,2.1981,2.1841,2.1776,2.1786,2.1863,2.2005,2.2138,2.2262,2.2343,2.2381,2.2407,2.2422,2.2481,2.2583,2.2659,2.2708,2.2671,2.2548,2.2392,2.2204,2.1841,2.1306,2.0719,2.0081,1.9291,1.8355,1.7415,1.6471,1.5406,1.4223,1.3010,1.1769,1.0539,0.9317,0.8165,0.7080,0.6059,0.5101,0.4275,0.3577,0.2938,0.2358,0.1874,0.1484,0.1165,0.0915,0.0712,0.0553,0.0419,0.0309,0.0228,0.0175,0.0132,0.0097
3.00,0.0131,0.0186,0.0264,0.0383,0.0540,0.0746,0.0996,0.1326,0.1732,0.2266,0.2924,0.3701,0.4592,0.5635,0.6825,0.8086,0.9418,1.0824,1.2303,1.3724,1.5088,1.6381,1.7604,1.8658,1.9546,2.0278,2.0858,2.1290,2.1577,2.1798,2.1955,2.2000,2.1939,2.1907,2.1904,2.1952,2.2049,2.2125,2.2181,2.2230,2.2274,2.2335,2.2413,2.2489,2.2560,2.2590,2.2580,2.2558,2.2523,2.2430,2.2282,2.1989,2.1555,2.1042,2.0451,1.9732,1.8888,1.7984,1.7023,1.5975,1.4842,1.3646,1.2391,1.1149,0.9922,0.8712,0.7518,0.6456,0.5521,0.4667,0.3893,0.3198,0.2582,0.2064,0.1642,0.1293,0.1014,0.0787,0.0610,0.0460,0.0337,0.0245,0.0184,0.0134,0.0094
2.00,0.0123,0.0174,0.0250,0.0375,0.0546,0.0752,0.0992,0.1322,0.1738,0.2281,0.2947,0.3720,0.4598,0.5644,0.6855,0.8142,0.9503,1.0926,1.2407,1.3834,1.5208,1.6495,1.7697,1.8740,1.9627,2.0380,2.1001,2.1443,2.1709,2.1883,2.1969,2.2020,2.2037,2.2038,2.2023,2.2041,2.2093,2.2112,2.2098,2.2117,2.2166,2.2263,2.2405,2.2496,2.2538,2.2523,2.2452,2.2444,2.2497,2.2469,2.2360,2.2137,2.1804,2.1364,2.0822,2.0173,1.9421,1.8554,1.7576,1.6544,1.5460,1.4282,1.3012,1.1760,1.0526,0.9258,0.7956,0.6851,0.5940,0.5059,0.4209,0.3459,0.2806,0.2254,0.1801,0.1421,0.1113,0.0862,0.0667,0.0502,0.0365,0.0262,0.0193,0.0136,0.0091
1.00,0.0127,0.0182,0.0260,0.0380,0.0543,0.0750,0.1002,0.1341,0.1767,0.2307,0.2960,0.3740,0.4644,0.5710,0.6935,0.8215,0.9548,1.0965,1.2463,1.3879,1.5215,1.6501,1.7737,1.8788,1.9659,2.0390,2.0983,2.1399,2.1642,2.1839,2.1991,2.2068,2.2071,2.2096,2.2142,2.2159,2.2148,2.2148,2.2159,2.2196,2.2259,2.2317,2.2371,2.2418,2.2458,2.2470,2.2453,2.2427,2.2390,2.2335,2.2262,2.2109,2.1877,2.1517,2.1031,2.0463,1.9815,1.9004,1.8035,1.7040,1.6020,1.4859,1.3559,1.2289,1.1047,0.9774,0.8469,0.7305,0.6276,0.5330,0.4463,0.3693,0.3018,0.2434,0.1938,0.1527,0.1198,0.0930,0.0722,0.0547,0.0405,0.0294,0.0214,0.0150,0.0100
-0.00,0.0132,0.0191,0.0269,0.0386,0.0540,0.0749,0.1012,0.1361,0.1795,0.2333,0.2972,0.3759,0.4690,0.5777,0.7015,0.8287,0.9593,1.1004,1.2518,1.3923,1.5222,1.6506,1.7777,1.8837,1.9691,2.0399,2.0965,2.1356,2.1576,2.1795,2.2013,2.2116,2.2106,2.2154,2.2260,2.2276,2.2203,2.2185,2.2219,2.2275,2.2352,2.2372,2.2338,2.2341,2.2379,2.2417,2.2455,2.2409,2.2283,2.2202,2.2165,2.2081,2.1951,2.1669,2.1240,2.0753,2.0209,1.9455,1.8494,1.7536,1.6581,1.5436,1.4106,1.2817,1.1568,1.0290,0.8982,0.7758,0.6613,0.5601,0.4717,0.3927,0.3230,0.2614,0.2075,0.1633,0.1283,0.0998,0.0777,0.0593,0.0445,0.0326,0.0235,0.0163,0.0110
-1.00,0.0119,0.0177,0.0258,0.0374,0.0525,0.0733,0.1000,0.1352,0.1787,0.2315,0.2936,0.3715,0.4649,0.5714,0.6907,0.8184,0.9542,1.0953,1.2415,1.3817,1.5161,1.6439,1.7654,1.8688,1.9547,2.0279,2.0889,2.1322,2.1585,2.1770,2.1880,2.1957,2.2002,2.2072,2.2166,2.2219,2.2232,2.2274,2.2343,2.2383,2.2395,2.2354,2.2263,2.2251,2.2315,2.2342,2.2335,2.2297,2.2229,2.2171,2.2123,2.2024,2.1877,2.1636,2.1303,2.0878,2.0362,1.9678,1.8830,1.7910,1.6921,1.5792,1.4525,1.3259,1.1991,1.0697,0.9376,0.8123,0.6936,0.5888,0.4976,0.4149,0.3402,0.2746,0.2177,0.1710,0.1341,0.1039,0.0805,0.0614,0.0466,0.0344,0.0248,0.0173,0.0119
-2.00,0.0107,0.0163,0.0246,0.0362,0.0509,0.0718,0.0988,0.1342,0.1778,0.2297,0.2900,0.3671,0.4608,0.5652,0.6799,0.8079,0.9491,1.0902,1.2312,1.3712,1.5100,1.6372,1.7530,1.8539,1.9403,2.0160,2.0812,2.1289,2.1594,2.1746,2.1747,2.1798,2.1898,2.1989,2.2071,2.2161,2.2261,2.2362,2.2467,2.2491,2.2437,2.2336,2.2189,2.2161,2.2250,2.2268,2.2216,2.2185,2.2175,2.2140,2.2081,2.1968,2.1804,2.1603,2.1367,2.1003,2.0515,1.9902,1.9165,1.8284,1.7261,1.6147,1.4944,1.3699,1.2415,1.1105,0.9770,0.8488,0.7258,0.6176,0.5236,0.4370,0.3574,0.2878,0.2279,0.1786,0.1398,0.1081,0.0833,0.0635,0.0487,0.0362,0.0260,0.0182,0.0128
-3.00,0.0117,0.0177,0.0262,0.0373,0.0510,0.0711,0.0974,0.1318,0.1742,0.2263,0.2877,0.3638,0.4540,0.5562,0.6703,0.7975,0.9375,1.0759,1.2127,1.3526,1.4955,1.6248,1.7410,1.8416,1.9272,1.9971,2.0517,2.0969,2.1329,2.1556,2.1653,2.1714,2.1738,2.1805,2.1913,2.2013,2.2108,2.2200,2.2291,2.2336,2.2337,2.2301,2.2228,2.2166,2.2114,2.2057,2.1994,2.1982,2.2019,2.2014,2.1965,2.1884,2.1769,2.1624,2.1448,2.1121,2.0646,2.0053,1.9344,1.8489,1.7490,1.6395,1.5206,1.3958,1.2650,1.1335,1.0012,0.8711,0.7431,0.6323,0.5382,0.4490,0.3646,0.2936,0.2357,0.1861,0.1447,0.1115,0.0864,0.0660,0.0501,0.0373,0.0274,0.0194,0.0134
-4.00,0.0127,0.0191,0.0277,0.0384,0.0512,0.0704,0.0959,0.1294,0.1707,0.2228,0.2855,0.3604,0.4471,0.5473,0.6608,0.7871,0.9259,1.0616,1.1942,1.3341,1.4810,1.6125,1.7289,1.8293,1.9141,1.9783,2.0223,2.0649,2.1063,2.1365,2.1560,2.1629,2.1578,2.1620,2.1754,2.1865,2.1955,2.2038,2.2116,2.2182,2.2237,2.2265,2.2267,2.2170,2.1978,2.1846,2.1772,2.1779,2.1864,2.1887,2.1850,2.1799,2.1734,2.1644,2.1530,2.1239,2.0777,2.0204,1.9524,1.8694,1.7718,1.6642,1.5469,1.4216,1.2886,1.1566,1.0255,0.8934,0.7605,0.6470,0.5527,0.4610,0.3718,0.2994,0.2434,0.1936,0.1496,0.1150,0.0895,0.0684,0.0515,0.0384,0.0287,0.0206,0.0140
-5.00,0.0126,0.0185,0.0264,0.0370,0.0501,0.0692,0.0941,0.1274,0.1688,0.2200,0.2810,0.3539,0.4384,0.5375,0.6507,0.7746,0.9088,1.0436,1.1790,1.3161,1.4549,1.5808,1.6942,1.7928,1.8771,1.9457,1.9990,2.0431,2.0782,2.1054,2.1248,2.1372,2.1429,2.1513,2.1625,2.1720,2.1799,2.1866,2.1923,2.1990,2.2066,2.2085,2.2048,2.1982,2.1887,2.1784,2.1675,2.1676,2.1785,2.1788,2.1689,2.1658,2.1693,2.1658,2.1556,2.1274,2.0817,2.0262,1.9611,1.8816,1.7880,1.6825,1.5654,1.4376,1.2996,1.1650,1.0338,0.9035,0.7741,0.6579,0.5544,0.4610,0.3772,0.3063,0.2480,0.1968,0.1527,0.1171,0.0899,0.0675,0.0498,0.0368,0.0283,0.0210,0.0147
-6.00,0.0124,0.0179,0.0251,0.0355,0.0490,0.0680,0.0923,0.1253,0.1668,0.2173,0.2766,0.3475,0.4298,0.5276,0.6407,0.7621,0.8917,1.0256,1.1638,1.2982,1.4288,1.5492,1.6594,1.7562,1.8401,1.9132,1.9758,2.0213,2.0501,2.0742,2.0936,2.1115,2.1280,2.1407,2.1496,2.1575,2.1644,2.1695,2.1731,2.1798,2.1895,2.1905,2.1829,2.1793,2.1796,2.1723,2.1578,2.1573,2.1706,2.1690,2.1528,2.1517,2.1652,2.1673,2.1582,2.1309,2.0857,2.0319,1.9698,1.8938,1.8043,1.7008,1.5839,1.4537,1.3106,1.1734,1.0421,0.9136,0.7878,0.6687,0.5561,0.4609,0.3826,0.3132,0.2524,0.2000,0.1557,0.1192,0.0902,0.0666,0.0480,0.0352,0.0279,0.0214,0.0154
-7.00,0.0116,0.0172,0.0246,0.0344,0.0465,0.0641,0.0871,0.1187,0.1586,0.2080,0.2664,0.3370,0.4194,0.5139,0.6202,0.7392,0.8706,1.0020,1.1333,1.2641,1.3945,1.5146,1.6246,1.7235,1.8115,1.8874,1.9516,1.9995,2.0313,2.0575,2.0780,2.0935,2.1041,2.1176,2.1341,2.1464,2.1545,2.1592,2.1606,2.1653,2.1732,2.1741,2.1681,2.1685,2.1750,2.1730,2.1628,2.1615,2.1688,2.1650,2.1502,2.1468,2.1547,2.1538,2.1444,2.1150,2.0662,2.0141,1.9587,1.8847,1.7925,1.6861,1.5661,1.4336,1.2888,1.1542,1.0296,0.9055,0.7819,0.6652,0.5550,0.4606,0.3815,0.3109,0.2486,0.1962,0.1536,0.1182,0.0897,0.0667,0.0489,0.0357,0.0271,0.0201,0.0146
-8.00,0.0109,0.0165,0.0242,0.0333,0.0439,0.0602,0.0819,0.1121,0.1505,0.1986,0.2562,0.3264,0.4090,0.5001,0.5997,0.7164,0.8496,0.9784,1.1028,1.2301,1.3601,1.4800,1.5898,1.6907,1.7828,1.8617,1.9275,1.9777,2.0125,2.0407,2.0625,2.0755,2.0801,2.0945,2.1186,2.1353,2.1446,2.1488,2.1480,2.1507,2.1569,2.1577,2.1533,2.1577,2.1704,2.1737,2.1678,2.1656,2.1671,2.1610,2.1475,2.1420,2.1443,2.1404,2.1306,2.0992,2.0467,1.9963,1.9477,1.8756,1.7807,1.6715,1.5483,1.4134,1.2671,1.1350,1.0170,0.8973,0.7761,0.6617,0.5539,0.4602,0.3804,0.3086,0.2448,0.1925,0.1515,0.1172,0.0892,0.0668,0.0497,0.0362,0.0263,0.0188,0.0137
-9.00,0.0107,0.0160,0.0230,0.0317,0.0420,0.0583,0.0806,0.1098,0.1456,0.1907,0.2448,0.3119,0.3916,0.4826,0.5846,0.6952,0.8141,0.9387,1.0687,1.1975,1.3251,1.4458,1.5597,1.6644,1.7603,1.8381,1.8982,1.9500,1.9934,2.0255,2.0464,2.0641,2.0786,2.0918,2.1037,2.1145,2.1243,2.1296,2.1304,2.1317,2.1334,2.1351,2.1369,2.1425,2.1517,2.1533,2.1474,2.1469,2.1515,2.1509,2.1454,2.1391,2.1322,2.1201,2.1027,2.0707,2.0241,1.9701,1.9087,1.8314,1.7387,1.6322,1.5125,1.3837,1.2461,1.1157,0.9925,0.8715,0.7525,0.6411,0.5369,0.4452,0.3655,0.2970,0.2393,0.1902,0.1493,0.1149,0.0869,0.0646,0.0480,0.0352,0.0260,0.0187,0.0134
